clip_uid,release_session_id,channel,condition,fault_mode,protocol_axis,speed_profile,clip_index,clip_audio_file,source_audio_file,clip_start_seconds,clip_end_seconds,clip_duration_seconds,benchmark_label,primary_phase,bed_heating_overlap_seconds,nozzle_heating_overlap_seconds,homing_overlap_seconds,printing_motion_overlap_seconds,matched_interval_ids,matched_interval_count,anomaly_overlap_seconds_max,anomaly_overlap_seconds_total,event_evidence,selection_rule,event_rule_version,split_role,sampling_seed
asd3dp_s0019_clip0000011,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000011,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000011_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,100,110,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000012,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000012,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000012_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,110,120,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000013,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000013,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000013_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,120,130,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000015,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000015,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000015_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,140,150,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000016,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000016,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000016_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,150,160,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000017,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000017,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000017_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,160,170,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000018,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000018,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000018_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,170,180,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000020,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000020,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000020_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,190,200,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000021,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000021,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000021_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,200,210,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000023,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000023,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000023_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,220,230,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000024,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000024,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000024_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,230,240,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000026,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000026,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000026_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,250,260,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000027,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000027,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000027_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,260,270,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000028,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000028,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000028_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,270,280,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000030,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000030,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000030_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,290,300,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000031,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000031,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000031_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,300,310,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000033,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000033,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000033_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,320,330,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000034,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000034,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000034_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,330,340,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000035,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000035,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000035_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,340,350,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000036,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000036,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000036_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,350,360,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000038,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000038,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000038_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,370,380,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000039,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000039,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000039_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,380,390,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000041,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000041,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000041_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,400,410,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000042,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000042,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000042_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,410,420,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000043,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000043,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000043_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,420,430,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000045,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000045,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000045_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,440,450,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000046,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000046,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000046_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,450,460,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000048,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000048,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000048_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,470,480,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000049,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000049,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000049_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,480,490,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000050,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000050,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000050_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,490,500,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000052,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000052,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000052_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,510,520,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000053,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000053,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000053_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,520,530,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000054,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000054,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000054_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,530,540,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000056,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000056,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000056_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,550,560,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000057,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000057,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000057_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,560,570,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000059,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000059,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000059_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,580,590,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000060,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000060,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000060_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,590,600,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000062,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000062,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000062_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,610,620,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000063,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000063,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000063_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,620,630,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000064,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000064,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000064_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,630,640,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000066,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000066,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000066_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,650,660,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000067,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000067,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000067_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,660,670,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000069,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000069,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000069_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,680,690,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000070,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000070,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000070_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,690,700,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000071,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000071,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000071_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,700,710,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000073,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000073,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000073_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,720,730,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000074,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000074,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000074_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,730,740,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000075,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000075,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000075_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,740,750,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000077,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000077,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000077_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,760,770,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000078,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000078,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000078_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,770,780,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000079,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000079,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000079_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,780,790,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000081,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000081,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000081_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,800,810,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000082,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000082,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000082_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,810,820,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000083,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000083,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000083_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,820,830,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000085,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000085,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000085_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,840,850,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000086,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000086,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000086_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,850,860,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000087,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000087,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000087_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,860,870,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
asd3dp_s0019_clip0000089,asd3dp_s0019,ch2,normal,none,motion_fast_no_filament,fast,0000089,clipped/audio_event_clean/normal/asd3dp_s0019_clip0000089_ch2_normal.wav,all/audio/files/asd3dp_s0019_ch2.wav,880,890,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,test_normal,13711
