system,test_index,clip_uid,release_session_id,benchmark_label,fault_mode,score
residual_view,431,asd3dp_s0033_clip0000035,asd3dp_s0033,anomaly,extruder_cogging_or_no_extrusion,3.111567735671997
residual_view,432,asd3dp_s0033_clip0000037,asd3dp_s0033,anomaly,extruder_cogging_or_no_extrusion,3.1345229148864746
residual_view,433,asd3dp_s0033_clip0000038,asd3dp_s0033,anomaly,extruder_cogging_or_no_extrusion,2.828619956970215
residual_view,434,asd3dp_s0038_clip0000008,asd3dp_s0038,anomaly,extruder_cogging_or_no_extrusion,2.675313711166382
residual_view,435,asd3dp_s0038_clip0000017,asd3dp_s0038,anomaly,extruder_cogging_or_no_extrusion,2.6816797256469727
residual_view,436,asd3dp_s0038_clip0000024,asd3dp_s0038,anomaly,extruder_cogging_or_no_extrusion,2.53196120262146
residual_view,437,asd3dp_s0038_clip0000029,asd3dp_s0038,anomaly,extruder_cogging_or_no_extrusion,2.735186815261841
residual_view,438,asd3dp_s0038_clip0000043,asd3dp_s0038,anomaly,extruder_cogging_or_no_extrusion,2.980473756790161
residual_view,439,asd3dp_s0038_clip0000049,asd3dp_s0038,anomaly,extruder_cogging_or_no_extrusion,3.14668869972229
residual_view,440,asd3dp_s0038_clip0000062,asd3dp_s0038,anomaly,extruder_cogging_or_no_extrusion,2.855750560760498
residual_view,441,asd3dp_s0038_clip0000072,asd3dp_s0038,anomaly,extruder_cogging_or_no_extrusion,2.674542188644409
residual_view,442,asd3dp_s0038_clip0000080,asd3dp_s0038,anomaly,extruder_cogging_or_no_extrusion,2.774996757507324
residual_view,443,asd3dp_s0038_clip0000094,asd3dp_s0038,anomaly,extruder_cogging_or_no_extrusion,2.6918442249298096
residual_view,444,asd3dp_s0038_clip0000096,asd3dp_s0038,anomaly,extruder_cogging_or_no_extrusion,2.5633811950683594
residual_view,445,asd3dp_s0038_clip0000104,asd3dp_s0038,anomaly,extruder_cogging_or_no_extrusion,2.5357489585876465
residual_view,446,asd3dp_s0038_clip0000114,asd3dp_s0038,anomaly,extruder_cogging_or_no_extrusion,2.50054931640625
residual_view,447,asd3dp_s0038_clip0000131,asd3dp_s0038,anomaly,extruder_cogging_or_no_extrusion,2.4724464416503906
residual_view,448,asd3dp_s0038_clip0000135,asd3dp_s0038,anomaly,extruder_cogging_or_no_extrusion,2.4785211086273193
residual_view,449,asd3dp_s0038_clip0000143,asd3dp_s0038,anomaly,extruder_cogging_or_no_extrusion,2.6015889644622803
residual_view,450,asd3dp_s0038_clip0000160,asd3dp_s0038,anomaly,extruder_cogging_or_no_extrusion,3.326359272003174
residual_view,451,asd3dp_s0039_clip0000009,asd3dp_s0039,anomaly,extruder_cogging_or_no_extrusion,2.477551221847534
residual_view,452,asd3dp_s0039_clip0000016,asd3dp_s0039,anomaly,extruder_cogging_or_no_extrusion,2.5390143394470215
residual_view,453,asd3dp_s0039_clip0000022,asd3dp_s0039,anomaly,extruder_cogging_or_no_extrusion,2.360959053039551
residual_view,454,asd3dp_s0039_clip0000034,asd3dp_s0039,anomaly,extruder_cogging_or_no_extrusion,2.4776835441589355
residual_view,455,asd3dp_s0039_clip0000040,asd3dp_s0039,anomaly,extruder_cogging_or_no_extrusion,2.409534215927124
residual_view,456,asd3dp_s0039_clip0000049,asd3dp_s0039,anomaly,extruder_cogging_or_no_extrusion,2.6294517517089844
residual_view,457,asd3dp_s0039_clip0000058,asd3dp_s0039,anomaly,extruder_cogging_or_no_extrusion,2.463512420654297
residual_view,458,asd3dp_s0039_clip0000073,asd3dp_s0039,anomaly,extruder_cogging_or_no_extrusion,2.3517279624938965
residual_view,459,asd3dp_s0039_clip0000081,asd3dp_s0039,anomaly,extruder_cogging_or_no_extrusion,2.228430986404419
residual_view,460,asd3dp_s0039_clip0000085,asd3dp_s0039,anomaly,extruder_cogging_or_no_extrusion,2.4285802841186523
residual_view,461,asd3dp_s0039_clip0000098,asd3dp_s0039,anomaly,extruder_cogging_or_no_extrusion,2.5510623455047607
residual_view,462,asd3dp_s0039_clip0000112,asd3dp_s0039,anomaly,extruder_cogging_or_no_extrusion,2.51884388923645
residual_view,463,asd3dp_s0039_clip0000119,asd3dp_s0039,anomaly,extruder_cogging_or_no_extrusion,2.7152230739593506
residual_view,464,asd3dp_s0039_clip0000124,asd3dp_s0039,anomaly,extruder_cogging_or_no_extrusion,2.5233194828033447
residual_view,465,asd3dp_s0039_clip0000132,asd3dp_s0039,anomaly,extruder_cogging_or_no_extrusion,2.6857309341430664
residual_view,466,asd3dp_s0039_clip0000144,asd3dp_s0039,anomaly,extruder_cogging_or_no_extrusion,2.6574416160583496
residual_view,467,asd3dp_s0039_clip0000151,asd3dp_s0039,anomaly,extruder_cogging_or_no_extrusion,2.682814598083496
residual_view,468,asd3dp_s0040_clip0000001,asd3dp_s0040,anomaly,extruder_cogging_or_no_extrusion,2.70607852935791
residual_view,469,asd3dp_s0040_clip0000017,asd3dp_s0040,anomaly,extruder_cogging_or_no_extrusion,2.4423341751098633
residual_view,470,asd3dp_s0040_clip0000020,asd3dp_s0040,anomaly,extruder_cogging_or_no_extrusion,2.4250264167785645
residual_view,471,asd3dp_s0040_clip0000030,asd3dp_s0040,anomaly,extruder_cogging_or_no_extrusion,2.331069231033325
residual_view,472,asd3dp_s0040_clip0000047,asd3dp_s0040,anomaly,extruder_cogging_or_no_extrusion,2.490938186645508
residual_view,473,asd3dp_s0040_clip0000057,asd3dp_s0040,anomaly,extruder_cogging_or_no_extrusion,2.421506404876709
residual_view,474,asd3dp_s0040_clip0000060,asd3dp_s0040,anomaly,extruder_cogging_or_no_extrusion,2.215134859085083
residual_view,475,asd3dp_s0040_clip0000075,asd3dp_s0040,anomaly,extruder_cogging_or_no_extrusion,2.4325714111328125
residual_view,476,asd3dp_s0040_clip0000085,asd3dp_s0040,anomaly,extruder_cogging_or_no_extrusion,2.4680545330047607
residual_view,477,asd3dp_s0040_clip0000097,asd3dp_s0040,anomaly,extruder_cogging_or_no_extrusion,2.4737329483032227
residual_view,478,asd3dp_s0040_clip0000100,asd3dp_s0040,anomaly,extruder_cogging_or_no_extrusion,2.7917065620422363
residual_view,479,asd3dp_s0040_clip0000108,asd3dp_s0040,anomaly,extruder_cogging_or_no_extrusion,2.872180461883545
residual_view,480,asd3dp_s0040_clip0000127,asd3dp_s0040,anomaly,extruder_cogging_or_no_extrusion,2.564321517944336
residual_view,481,asd3dp_s0040_clip0000137,asd3dp_s0040,anomaly,extruder_cogging_or_no_extrusion,2.6843924522399902
residual_view,482,asd3dp_s0040_clip0000141,asd3dp_s0040,anomaly,extruder_cogging_or_no_extrusion,2.6033389568328857
residual_view,483,asd3dp_s0040_clip0000148,asd3dp_s0040,anomaly,extruder_cogging_or_no_extrusion,2.8807952404022217
residual_view,484,asd3dp_s0041_clip0000005,asd3dp_s0041,anomaly,extruder_cogging_or_no_extrusion,2.8081142902374268
residual_view,485,asd3dp_s0041_clip0000025,asd3dp_s0041,anomaly,extruder_cogging_or_no_extrusion,2.805767297744751
residual_view,486,asd3dp_s0041_clip0000050,asd3dp_s0041,anomaly,extruder_cogging_or_no_extrusion,2.339390516281128
residual_view,487,asd3dp_s0041_clip0000059,asd3dp_s0041,anomaly,extruder_cogging_or_no_extrusion,2.5712428092956543
residual_view,488,asd3dp_s0041_clip0000079,asd3dp_s0041,anomaly,extruder_cogging_or_no_extrusion,2.369685649871826
residual_view,489,asd3dp_s0041_clip0000097,asd3dp_s0041,anomaly,extruder_cogging_or_no_extrusion,2.2177834510803223
residual_view,490,asd3dp_s0041_clip0000123,asd3dp_s0041,anomaly,extruder_cogging_or_no_extrusion,2.3598906993865967
residual_view,491,asd3dp_s0041_clip0000133,asd3dp_s0041,anomaly,extruder_cogging_or_no_extrusion,2.8431193828582764
residual_view,492,asd3dp_s0041_clip0000152,asd3dp_s0041,anomaly,extruder_cogging_or_no_extrusion,2.577824592590332
residual_view,493,asd3dp_s0041_clip0000170,asd3dp_s0041,anomaly,extruder_cogging_or_no_extrusion,2.6003289222717285
residual_view,494,asd3dp_s0041_clip0000184,asd3dp_s0041,anomaly,extruder_cogging_or_no_extrusion,2.5199339389801025
residual_view,495,asd3dp_s0041_clip0000197,asd3dp_s0041,anomaly,extruder_cogging_or_no_extrusion,2.505246639251709
residual_view,496,asd3dp_s0041_clip0000227,asd3dp_s0041,anomaly,extruder_cogging_or_no_extrusion,2.52510142326355
residual_view,497,asd3dp_s0041_clip0000237,asd3dp_s0041,anomaly,extruder_cogging_or_no_extrusion,2.330601215362549
residual_view,498,asd3dp_s0041_clip0000260,asd3dp_s0041,anomaly,extruder_cogging_or_no_extrusion,2.416501045227051
residual_view,499,asd3dp_s0041_clip0000272,asd3dp_s0041,anomaly,extruder_cogging_or_no_extrusion,2.88535737991333
residual_view,500,asd3dp_s0034_clip0000010,asd3dp_s0034,anomaly,toolhead_collision,5.369439601898193
residual_view,501,asd3dp_s0034_clip0000029,asd3dp_s0034,anomaly,toolhead_collision,3.444767713546753
residual_view,502,asd3dp_s0034_clip0000037,asd3dp_s0034,anomaly,toolhead_collision,3.8428795337677
residual_view,503,asd3dp_s0034_clip0000045,asd3dp_s0034,anomaly,toolhead_collision,5.99337911605835
residual_view,504,asd3dp_s0034_clip0000065,asd3dp_s0034,anomaly,toolhead_collision,5.4137043952941895
residual_view,505,asd3dp_s0034_clip0000099,asd3dp_s0034,anomaly,toolhead_collision,3.88303542137146
residual_view,506,asd3dp_s0034_clip0000107,asd3dp_s0034,anomaly,toolhead_collision,5.846864223480225
residual_view,507,asd3dp_s0034_clip0000119,asd3dp_s0034,anomaly,toolhead_collision,4.813879013061523
residual_view,508,asd3dp_s0034_clip0000126,asd3dp_s0034,anomaly,toolhead_collision,3.9999513626098633
residual_view,509,asd3dp_s0034_clip0000148,asd3dp_s0034,anomaly,toolhead_collision,5.750213623046875
residual_view,510,asd3dp_s0034_clip0000156,asd3dp_s0034,anomaly,toolhead_collision,5.1232476234436035
residual_view,511,asd3dp_s0034_clip0000172,asd3dp_s0034,anomaly,toolhead_collision,5.283061981201172
residual_view,512,asd3dp_s0034_clip0000200,asd3dp_s0034,anomaly,toolhead_collision,4.363583564758301
residual_view,513,asd3dp_s0034_clip0000213,asd3dp_s0034,anomaly,toolhead_collision,3.2946884632110596
residual_view,514,asd3dp_s0034_clip0000224,asd3dp_s0034,anomaly,toolhead_collision,3.64284348487854
residual_view,515,asd3dp_s0034_clip0000249,asd3dp_s0034,anomaly,toolhead_collision,4.744452953338623
residual_view,516,asd3dp_s0034_clip0000258,asd3dp_s0034,anomaly,toolhead_collision,4.259029865264893
residual_view,517,asd3dp_s0034_clip0000296,asd3dp_s0034,anomaly,toolhead_collision,4.306214809417725
residual_view,518,asd3dp_s0034_clip0000306,asd3dp_s0034,anomaly,toolhead_collision,3.4154889583587646
residual_view,519,asd3dp_s0034_clip0000344,asd3dp_s0034,anomaly,toolhead_collision,3.9326024055480957
residual_view,520,asd3dp_s0034_clip0000348,asd3dp_s0034,anomaly,toolhead_collision,3.7673375606536865
residual_view,521,asd3dp_s0034_clip0000385,asd3dp_s0034,anomaly,toolhead_collision,3.475764751434326
residual_view,522,asd3dp_s0034_clip0000400,asd3dp_s0034,anomaly,toolhead_collision,3.3648619651794434
residual_view,523,asd3dp_s0034_clip0000425,asd3dp_s0034,anomaly,toolhead_collision,3.784479856491089
residual_view,524,asd3dp_s0034_clip0000466,asd3dp_s0034,anomaly,toolhead_collision,4.29104471206665
residual_view,525,asd3dp_s0034_clip0000468,asd3dp_s0034,anomaly,toolhead_collision,3.5783233642578125
residual_view,526,asd3dp_s0034_clip0000512,asd3dp_s0034,anomaly,toolhead_collision,4.088254928588867
residual_view,527,asd3dp_s0034_clip0000514,asd3dp_s0034,anomaly,toolhead_collision,3.9753055572509766
residual_view,528,asd3dp_s0034_clip0000543,asd3dp_s0034,anomaly,toolhead_collision,4.392177104949951
residual_view,529,asd3dp_s0034_clip0000554,asd3dp_s0034,anomaly,toolhead_collision,4.8055315017700195
residual_view,530,asd3dp_s0034_clip0000577,asd3dp_s0034,anomaly,toolhead_collision,4.357958793640137
residual_view,531,asd3dp_s0034_clip0000583,asd3dp_s0034,anomaly,toolhead_collision,5.311147689819336
residual_view,532,asd3dp_s0034_clip0000589,asd3dp_s0034,anomaly,toolhead_collision,6.542159080505371
residual_view,533,asd3dp_s0035_clip0000003,asd3dp_s0035,anomaly,toolhead_collision,3.6474921703338623
residual_view,534,asd3dp_s0035_clip0000010,asd3dp_s0035,anomaly,toolhead_collision,3.4177989959716797
residual_view,535,asd3dp_s0035_clip0000045,asd3dp_s0035,anomaly,toolhead_collision,4.192907810211182
residual_view,536,asd3dp_s0035_clip0000055,asd3dp_s0035,anomaly,toolhead_collision,4.268234729766846
residual_view,537,asd3dp_s0035_clip0000068,asd3dp_s0035,anomaly,toolhead_collision,3.6806328296661377
residual_view,538,asd3dp_s0035_clip0000082,asd3dp_s0035,anomaly,toolhead_collision,4.64520788192749
residual_view,539,asd3dp_s0035_clip0000092,asd3dp_s0035,anomaly,toolhead_collision,5.9689249992370605
residual_view,540,asd3dp_s0035_clip0000098,asd3dp_s0035,anomaly,toolhead_collision,5.367212295532227
residual_view,541,asd3dp_s0035_clip0000122,asd3dp_s0035,anomaly,toolhead_collision,4.307351589202881
residual_view,542,asd3dp_s0035_clip0000133,asd3dp_s0035,anomaly,toolhead_collision,5.678438663482666
residual_view,543,asd3dp_s0035_clip0000149,asd3dp_s0035,anomaly,toolhead_collision,3.759010076522827
residual_view,544,asd3dp_s0035_clip0000164,asd3dp_s0035,anomaly,toolhead_collision,4.414690971374512
residual_view,545,asd3dp_s0035_clip0000177,asd3dp_s0035,anomaly,toolhead_collision,4.088455677032471
residual_view,546,asd3dp_s0035_clip0000194,asd3dp_s0035,anomaly,toolhead_collision,4.808614253997803
residual_view,547,asd3dp_s0035_clip0000207,asd3dp_s0035,anomaly,toolhead_collision,3.770911455154419
residual_view,548,asd3dp_s0035_clip0000228,asd3dp_s0035,anomaly,toolhead_collision,4.623000144958496
residual_view,549,asd3dp_s0035_clip0000262,asd3dp_s0035,anomaly,toolhead_collision,3.7888481616973877
residual_view,550,asd3dp_s0035_clip0000265,asd3dp_s0035,anomaly,toolhead_collision,4.383419990539551
residual_view,551,asd3dp_s0035_clip0000286,asd3dp_s0035,anomaly,toolhead_collision,3.928065061569214
residual_view,552,asd3dp_s0035_clip0000306,asd3dp_s0035,anomaly,toolhead_collision,4.563974857330322
residual_view,553,asd3dp_s0035_clip0000321,asd3dp_s0035,anomaly,toolhead_collision,3.689485788345337
residual_view,554,asd3dp_s0035_clip0000347,asd3dp_s0035,anomaly,toolhead_collision,4.439230918884277
residual_view,555,asd3dp_s0035_clip0000353,asd3dp_s0035,anomaly,toolhead_collision,3.4831771850585938
residual_view,556,asd3dp_s0035_clip0000389,asd3dp_s0035,anomaly,toolhead_collision,3.780359983444214
residual_view,557,asd3dp_s0035_clip0000411,asd3dp_s0035,anomaly,toolhead_collision,3.4577319622039795
residual_view,558,asd3dp_s0035_clip0000425,asd3dp_s0035,anomaly,toolhead_collision,3.8351428508758545
residual_view,559,asd3dp_s0035_clip0000453,asd3dp_s0035,anomaly,toolhead_collision,3.7897329330444336
residual_view,560,asd3dp_s0035_clip0000479,asd3dp_s0035,anomaly,toolhead_collision,3.4587929248809814
residual_view,561,asd3dp_s0035_clip0000499,asd3dp_s0035,anomaly,toolhead_collision,4.0474982261657715
residual_view,562,asd3dp_s0035_clip0000522,asd3dp_s0035,anomaly,toolhead_collision,3.8969831466674805
residual_view,563,asd3dp_s0035_clip0000529,asd3dp_s0035,anomaly,toolhead_collision,3.5362210273742676
residual_view,564,asd3dp_s0035_clip0000569,asd3dp_s0035,anomaly,toolhead_collision,4.475930213928223
residual_view,565,asd3dp_s0035_clip0000585,asd3dp_s0035,anomaly,toolhead_collision,5.081385612487793
residual_view,566,asd3dp_s0036_clip0000005,asd3dp_s0036,anomaly,toolhead_collision,3.6124725341796875
residual_view,567,asd3dp_s0036_clip0000011,asd3dp_s0036,anomaly,toolhead_collision,3.4904754161834717
residual_view,568,asd3dp_s0036_clip0000044,asd3dp_s0036,anomaly,toolhead_collision,4.734279155731201
residual_view,569,asd3dp_s0036_clip0000050,asd3dp_s0036,anomaly,toolhead_collision,5.6799635887146
residual_view,570,asd3dp_s0036_clip0000083,asd3dp_s0036,anomaly,toolhead_collision,5.643409729003906
residual_view,571,asd3dp_s0036_clip0000100,asd3dp_s0036,anomaly,toolhead_collision,4.6663594245910645
residual_view,572,asd3dp_s0036_clip0000108,asd3dp_s0036,anomaly,toolhead_collision,5.77731990814209
residual_view,573,asd3dp_s0036_clip0000127,asd3dp_s0036,anomaly,toolhead_collision,4.378117561340332
residual_view,574,asd3dp_s0036_clip0000129,asd3dp_s0036,anomaly,toolhead_collision,4.954013824462891
residual_view,575,asd3dp_s0036_clip0000158,asd3dp_s0036,anomaly,toolhead_collision,5.069398403167725
residual_view,576,asd3dp_s0036_clip0000166,asd3dp_s0036,anomaly,toolhead_collision,5.7597575187683105
residual_view,577,asd3dp_s0036_clip0000177,asd3dp_s0036,anomaly,toolhead_collision,3.422210454940796
residual_view,578,asd3dp_s0036_clip0000192,asd3dp_s0036,anomaly,toolhead_collision,4.430454730987549
residual_view,579,asd3dp_s0036_clip0000215,asd3dp_s0036,anomaly,toolhead_collision,3.612766981124878
residual_view,580,asd3dp_s0036_clip0000225,asd3dp_s0036,anomaly,toolhead_collision,5.7543721199035645
residual_view,581,asd3dp_s0036_clip0000238,asd3dp_s0036,anomaly,toolhead_collision,3.5976169109344482
residual_view,582,asd3dp_s0036_clip0000251,asd3dp_s0036,anomaly,toolhead_collision,3.5280942916870117
residual_view,583,asd3dp_s0036_clip0000280,asd3dp_s0036,anomaly,toolhead_collision,3.333130121231079
residual_view,584,asd3dp_s0036_clip0000310,asd3dp_s0036,anomaly,toolhead_collision,4.8792948722839355
residual_view,585,asd3dp_s0036_clip0000326,asd3dp_s0036,anomaly,toolhead_collision,4.168086051940918
residual_view,586,asd3dp_s0036_clip0000340,asd3dp_s0036,anomaly,toolhead_collision,3.4373667240142822
residual_view,587,asd3dp_s0036_clip0000349,asd3dp_s0036,anomaly,toolhead_collision,4.376711368560791
residual_view,588,asd3dp_s0036_clip0000368,asd3dp_s0036,anomaly,toolhead_collision,3.681889772415161
residual_view,589,asd3dp_s0036_clip0000401,asd3dp_s0036,anomaly,toolhead_collision,5.277040004730225
residual_view,590,asd3dp_s0036_clip0000422,asd3dp_s0036,anomaly,toolhead_collision,3.6854376792907715
residual_view,591,asd3dp_s0036_clip0000441,asd3dp_s0036,anomaly,toolhead_collision,4.199045181274414
residual_view,592,asd3dp_s0036_clip0000455,asd3dp_s0036,anomaly,toolhead_collision,5.020767688751221
residual_view,593,asd3dp_s0036_clip0000476,asd3dp_s0036,anomaly,toolhead_collision,3.471005916595459
residual_view,594,asd3dp_s0036_clip0000504,asd3dp_s0036,anomaly,toolhead_collision,4.207715034484863
residual_view,595,asd3dp_s0036_clip0000527,asd3dp_s0036,anomaly,toolhead_collision,3.6350998878479004
residual_view,596,asd3dp_s0036_clip0000529,asd3dp_s0036,anomaly,toolhead_collision,3.928868055343628
residual_view,597,asd3dp_s0036_clip0000565,asd3dp_s0036,anomaly,toolhead_collision,5.245762348175049
residual_view,598,asd3dp_s0036_clip0000584,asd3dp_s0036,anomaly,toolhead_collision,5.229031085968018
residual_view,599,asd3dp_s0037_clip0000001,asd3dp_s0037,anomaly,toolhead_collision,5.81357479095459
residual_view,0,asd3dp_s0012_clip0000016,asd3dp_s0012,normal,none,2.091686487197876
residual_view,1,asd3dp_s0012_clip0000019,asd3dp_s0012,normal,none,2.2970492839813232
residual_view,2,asd3dp_s0012_clip0000023,asd3dp_s0012,normal,none,1.4162217378616333
residual_view,3,asd3dp_s0012_clip0000024,asd3dp_s0012,normal,none,1.8429657220840454
residual_view,4,asd3dp_s0012_clip0000027,asd3dp_s0012,normal,none,1.3560117483139038
residual_view,5,asd3dp_s0012_clip0000030,asd3dp_s0012,normal,none,1.5915319919586182
residual_view,6,asd3dp_s0012_clip0000033,asd3dp_s0012,normal,none,1.3298243284225464
residual_view,7,asd3dp_s0012_clip0000037,asd3dp_s0012,normal,none,1.338710069656372
residual_view,8,asd3dp_s0012_clip0000040,asd3dp_s0012,normal,none,1.289858341217041
residual_view,9,asd3dp_s0012_clip0000043,asd3dp_s0012,normal,none,1.2713959217071533
residual_view,10,asd3dp_s0012_clip0000047,asd3dp_s0012,normal,none,1.6849346160888672
residual_view,11,asd3dp_s0012_clip0000049,asd3dp_s0012,normal,none,1.5397686958312988
residual_view,12,asd3dp_s0012_clip0000051,asd3dp_s0012,normal,none,1.4429826736450195
residual_view,13,asd3dp_s0012_clip0000054,asd3dp_s0012,normal,none,1.341070294380188
residual_view,14,asd3dp_s0012_clip0000059,asd3dp_s0012,normal,none,1.3070915937423706
residual_view,15,asd3dp_s0012_clip0000061,asd3dp_s0012,normal,none,1.426203966140747
residual_view,16,asd3dp_s0012_clip0000063,asd3dp_s0012,normal,none,1.2932106256484985
residual_view,17,asd3dp_s0012_clip0000066,asd3dp_s0012,normal,none,1.4488396644592285
residual_view,18,asd3dp_s0012_clip0000070,asd3dp_s0012,normal,none,1.4697989225387573
residual_view,19,asd3dp_s0012_clip0000074,asd3dp_s0012,normal,none,1.2938741445541382
residual_view,20,asd3dp_s0012_clip0000077,asd3dp_s0012,normal,none,1.297089695930481
residual_view,21,asd3dp_s0012_clip0000079,asd3dp_s0012,normal,none,1.2445682287216187
residual_view,22,asd3dp_s0012_clip0000081,asd3dp_s0012,normal,none,1.3537311553955078
residual_view,23,asd3dp_s0012_clip0000085,asd3dp_s0012,normal,none,1.3314497470855713
residual_view,24,asd3dp_s0012_clip0000089,asd3dp_s0012,normal,none,1.2213982343673706
residual_view,25,asd3dp_s0012_clip0000092,asd3dp_s0012,normal,none,1.310420274734497
residual_view,26,asd3dp_s0012_clip0000095,asd3dp_s0012,normal,none,1.2702131271362305
residual_view,27,asd3dp_s0012_clip0000097,asd3dp_s0012,normal,none,1.1801369190216064
residual_view,28,asd3dp_s0012_clip0000099,asd3dp_s0012,normal,none,1.0524535179138184
residual_view,29,asd3dp_s0012_clip0000103,asd3dp_s0012,normal,none,1.1600412130355835
residual_view,30,asd3dp_s0012_clip0000105,asd3dp_s0012,normal,none,1.1957656145095825
residual_view,31,asd3dp_s0012_clip0000108,asd3dp_s0012,normal,none,1.1962854862213135
residual_view,32,asd3dp_s0012_clip0000111,asd3dp_s0012,normal,none,1.2290046215057373
residual_view,33,asd3dp_s0012_clip0000114,asd3dp_s0012,normal,none,1.3393710851669312
residual_view,34,asd3dp_s0012_clip0000116,asd3dp_s0012,normal,none,1.30033540725708
residual_view,35,asd3dp_s0012_clip0000120,asd3dp_s0012,normal,none,1.267022728919983
residual_view,36,asd3dp_s0012_clip0000122,asd3dp_s0012,normal,none,1.3093922138214111
residual_view,37,asd3dp_s0012_clip0000127,asd3dp_s0012,normal,none,1.4001413583755493
residual_view,38,asd3dp_s0012_clip0000130,asd3dp_s0012,normal,none,1.450371265411377
residual_view,39,asd3dp_s0012_clip0000133,asd3dp_s0012,normal,none,1.3506364822387695
residual_view,40,asd3dp_s0012_clip0000135,asd3dp_s0012,normal,none,1.2483845949172974
residual_view,41,asd3dp_s0012_clip0000139,asd3dp_s0012,normal,none,1.0444453954696655
residual_view,42,asd3dp_s0012_clip0000140,asd3dp_s0012,normal,none,1.1569294929504395
residual_view,43,asd3dp_s0012_clip0000143,asd3dp_s0012,normal,none,0.9989312887191772
residual_view,44,asd3dp_s0012_clip0000146,asd3dp_s0012,normal,none,1.1674035787582397
residual_view,45,asd3dp_s0012_clip0000151,asd3dp_s0012,normal,none,1.1252644062042236
residual_view,46,asd3dp_s0012_clip0000153,asd3dp_s0012,normal,none,1.1768059730529785
residual_view,47,asd3dp_s0012_clip0000157,asd3dp_s0012,normal,none,1.084749460220337
residual_view,48,asd3dp_s0012_clip0000159,asd3dp_s0012,normal,none,1.0762054920196533
residual_view,49,asd3dp_s0012_clip0000163,asd3dp_s0012,normal,none,1.4125860929489136
residual_view,50,asd3dp_s0012_clip0000165,asd3dp_s0012,normal,none,1.8746113777160645
residual_view,51,asd3dp_s0012_clip0000167,asd3dp_s0012,normal,none,1.246834397315979
residual_view,52,asd3dp_s0012_clip0000171,asd3dp_s0012,normal,none,1.2905442714691162
residual_view,53,asd3dp_s0012_clip0000175,asd3dp_s0012,normal,none,1.2985711097717285
residual_view,54,asd3dp_s0012_clip0000178,asd3dp_s0012,normal,none,1.2087050676345825
residual_view,55,asd3dp_s0012_clip0000180,asd3dp_s0012,normal,none,1.300792932510376
residual_view,56,asd3dp_s0012_clip0000184,asd3dp_s0012,normal,none,1.0808072090148926
residual_view,57,asd3dp_s0012_clip0000187,asd3dp_s0012,normal,none,1.3066158294677734
residual_view,58,asd3dp_s0012_clip0000190,asd3dp_s0012,normal,none,1.3037047386169434
residual_view,59,asd3dp_s0012_clip0000192,asd3dp_s0012,normal,none,1.1883028745651245
residual_view,60,asd3dp_s0012_clip0000194,asd3dp_s0012,normal,none,1.3256698846817017
residual_view,61,asd3dp_s0012_clip0000199,asd3dp_s0012,normal,none,1.1976462602615356
residual_view,62,asd3dp_s0012_clip0000200,asd3dp_s0012,normal,none,1.0352447032928467
residual_view,63,asd3dp_s0012_clip0000205,asd3dp_s0012,normal,none,1.093530297279358
residual_view,64,asd3dp_s0012_clip0000208,asd3dp_s0012,normal,none,1.28498113155365
residual_view,65,asd3dp_s0012_clip0000210,asd3dp_s0012,normal,none,1.1371146440505981
residual_view,66,asd3dp_s0012_clip0000213,asd3dp_s0012,normal,none,1.4342188835144043
residual_view,67,asd3dp_s0012_clip0000216,asd3dp_s0012,normal,none,1.3282570838928223
residual_view,68,asd3dp_s0012_clip0000217,asd3dp_s0012,normal,none,1.4033063650131226
residual_view,69,asd3dp_s0012_clip0000222,asd3dp_s0012,normal,none,1.4136631488800049
residual_view,70,asd3dp_s0012_clip0000224,asd3dp_s0012,normal,none,1.2419663667678833
residual_view,71,asd3dp_s0012_clip0000228,asd3dp_s0012,normal,none,1.142953634262085
residual_view,72,asd3dp_s0012_clip0000229,asd3dp_s0012,normal,none,1.2929245233535767
residual_view,73,asd3dp_s0012_clip0000234,asd3dp_s0012,normal,none,1.2813631296157837
residual_view,74,asd3dp_s0012_clip0000235,asd3dp_s0012,normal,none,1.2406480312347412
residual_view,75,asd3dp_s0012_clip0000240,asd3dp_s0012,normal,none,1.2925349473953247
residual_view,76,asd3dp_s0012_clip0000243,asd3dp_s0012,normal,none,1.3779569864273071
residual_view,77,asd3dp_s0012_clip0000244,asd3dp_s0012,normal,none,1.636534571647644
residual_view,78,asd3dp_s0012_clip0000249,asd3dp_s0012,normal,none,1.3002943992614746
residual_view,79,asd3dp_s0012_clip0000252,asd3dp_s0012,normal,none,1.224713683128357
residual_view,80,asd3dp_s0012_clip0000253,asd3dp_s0012,normal,none,1.3445078134536743
residual_view,81,asd3dp_s0012_clip0000257,asd3dp_s0012,normal,none,1.1642590761184692
residual_view,82,asd3dp_s0012_clip0000261,asd3dp_s0012,normal,none,1.3229564428329468
residual_view,83,asd3dp_s0012_clip0000264,asd3dp_s0012,normal,none,1.5206128358840942
residual_view,84,asd3dp_s0012_clip0000265,asd3dp_s0012,normal,none,1.3968735933303833
residual_view,85,asd3dp_s0012_clip0000270,asd3dp_s0012,normal,none,1.4341737031936646
residual_view,86,asd3dp_s0012_clip0000271,asd3dp_s0012,normal,none,1.163875699043274
residual_view,87,asd3dp_s0012_clip0000274,asd3dp_s0012,normal,none,1.211158037185669
